Product,Sales,Region,Tax_rate
Phone,118,North,0.15
Tablet,156,West,0.15
Laptop,1484,North,0.15
Monitor,1395,South,0.15
Laptop,404,West,0.15
Phone,473,East,0.15
Laptop,1217,South,0.15
Laptop,1054,West,0.15
Monitor,1391,South,0.15
Laptop,997,West,0.15
Monitor,1012,West,0.15
Monitor,1353,South,0.15
Laptop,906,North,0.15
Laptop,906,South,0.15
Laptop,662,North,0.15
Laptop,1164,South,0.15
Laptop,739,West,0.15
Tablet,828,East,0.15
Tablet,573,North,0.15
Tablet,1193,South,0.15
Laptop,297,East,0.15
Phone,1105,South,0.15
Tablet,1163,East,0.15
Phone,858,South,0.15
Laptop,559,East,0.15
Tablet,459,North,0.15
Laptop,1165,North,0.15
Tablet,1357,East,0.15
Tablet,1443,South,0.15
Laptop,776,East,0.15
Phone,140,North,0.15
Phone,143,North,0.15
Monitor,1460,East,0.15
Tablet,729,South,0.15
Laptop,133,North,0.15
Tablet,915,North,0.15
Tablet,725,North,0.15
Phone,369,East,0.15
Monitor,669,North,0.15
Monitor,1282,North,0.15
Phone,579,West,0.15
Tablet,688,East,0.15
Monitor,1207,East,0.15
Laptop,131,East,0.15
Phone,742,East,0.15
Laptop,712,East,0.15
Phone,1289,East,0.15
Phone,671,West,0.15
Tablet,1393,West,0.15
Phone,1336,East,0.15
Laptop,1328,West,0.15
Monitor,108,West,0.15
Tablet,516,South,0.15
Monitor,1362,South,0.15
Phone,915,East,0.15
Phone,1135,South,0.15
Laptop,340,West,0.15
Tablet,563,North,0.15
Monitor,580,East,0.15
Tablet,170,West,0.15
Monitor,975,East,0.15
Phone,587,South,0.15
Laptop,162,West,0.15
Phone,1311,West,0.15
Tablet,1180,West,0.15
Tablet,491,South,0.15
Phone,1192,East,0.15
Phone,505,North,0.15
Laptop,1083,South,0.15
Monitor,402,South,0.15
Laptop,904,West,0.15
Phone,1322,South,0.15
Laptop,1128,East,0.15
Laptop,1080,West,0.15
Phone,757,South,0.15
Monitor,889,South,0.15
Laptop,1257,West,0.15
Phone,1095,West,0.15
Phone,1116,West,0.15
Tablet,1010,East,0.15
Laptop,1398,South,0.15
Tablet,160,East,0.15
Monitor,232,West,0.15
Phone,531,North,0.15
Laptop,1265,East,0.15
Phone,377,West,0.15
Phone,666,North,0.15
Laptop,189,South,0.15
Laptop,587,North,0.15
Tablet,1007,South,0.15
Laptop,405,East,0.15
Laptop,1429,West,0.15
Tablet,131,East,0.15
Monitor,509,East,0.15
Monitor,909,East,0.15
Laptop,1116,West,0.15
Laptop,884,South,0.15
Laptop,1493,West,0.15
Laptop,716,South,0.15
Phone,694,North,0.15
Laptop,1358,North,0.15
Tablet,1292,West,0.15
Phone,1365,East,0.15
Laptop,839,North,0.15
Phone,565,North,0.15
Laptop,844,East,0.15
Monitor,190,South,0.15
Laptop,271,West,0.15
Phone,252,West,0.15
Monitor,1210,East,0.15
Phone,233,North,0.15
Phone,1318,South,0.15
Monitor,1265,South,0.15
Phone,154,North,0.15
Laptop,357,North,0.15
Phone,577,South,0.15
Laptop,1366,East,0.15
Tablet,729,South,0.15
Tablet,166,South,0.15
Tablet,552,West,0.15
Tablet,677,North,0.15
Phone,1195,North,0.15
Phone,113,South,0.15
Tablet,460,West,0.15
Tablet,380,South,0.15
Monitor,1423,South,0.15
Laptop,469,North,0.15
Tablet,935,South,0.15
Tablet,791,South,0.15
Phone,100,West,0.15
Tablet,761,South,0.15
Tablet,1427,South,0.15
Tablet,342,West,0.15
Monitor,161,West,0.15
Tablet,228,East,0.15
Tablet,827,East,0.15
Tablet,183,North,0.15
Laptop,177,West,0.15
Tablet,744,South,0.15
Monitor,956,West,0.15
Laptop,693,South,0.15
Phone,169,East,0.15
Laptop,965,North,0.15
Monitor,355,North,0.15
Monitor,1218,West,0.15
Phone,613,North,0.15
Laptop,1141,South,0.15
Monitor,972,East,0.15
Phone,1049,East,0.15
Tablet,231,South,0.15
Phone,665,South,0.15
Monitor,809,East,0.15
Laptop,856,South,0.15
Phone,1497,East,0.15
Laptop,154,North,0.15
Laptop,846,East,0.15
Laptop,505,South,0.15
Monitor,959,North,0.15
Phone,1034,South,0.15
Laptop,1020,West,0.15
Phone,1232,East,0.15
Tablet,557,West,0.15
Monitor,684,East,0.15
Phone,194,West,0.15
Laptop,238,East,0.15
Phone,137,South,0.15
Laptop,267,South,0.15
Phone,525,North,0.15
Laptop,842,West,0.15
Monitor,266,North,0.15
Tablet,835,West,0.15
Tablet,1257,East,0.15
Monitor,1155,North,0.15
Laptop,1493,North,0.15
Laptop,1005,North,0.15
Tablet,946,South,0.15
Laptop,845,North,0.15
Tablet,755,West,0.15
Phone,947,North,0.15
Phone,829,South,0.15
Phone,354,West,0.15
Laptop,169,West,0.15
Tablet,221,South,0.15
Phone,811,West,0.15
Laptop,1185,West,0.15
Phone,535,North,0.15
Monitor,666,South,0.15
Tablet,1168,East,0.15
Monitor,1002,West,0.15
Monitor,1202,West,0.15
Laptop,318,North,0.15
Phone,1363,North,0.15
Laptop,210,South,0.15
Tablet,341,South,0.15
Monitor,1062,South,0.15
Monitor,992,North,0.15
Laptop,137,North,0.15
Monitor,1481,East,0.15
Phone,1379,East,0.15
Monitor,1198,West,0.15
Laptop,468,North,0.15
Phone,446,North,0.15
Tablet,843,East,0.15
Phone,206,West,0.15
Phone,322,West,0.15
Phone,732,East,0.15
Monitor,488,South,0.15
Laptop,101,West,0.15
Monitor,1457,East,0.15
Tablet,1425,West,0.15
Phone,1342,West,0.15
Monitor,1187,North,0.15
Laptop,399,South,0.15
Phone,296,East,0.15
Tablet,1326,North,0.15
Phone,1307,South,0.15
Monitor,771,East,0.15
Monitor,901,North,0.15
Laptop,1442,West,0.15
Tablet,302,North,0.15
Phone,1210,North,0.15
Monitor,785,West,0.15
Monitor,1058,West,0.15
Tablet,325,East,0.15
Phone,692,West,0.15
Tablet,571,South,0.15
Monitor,883,East,0.15
Phone,607,West,0.15
Tablet,166,South,0.15
Laptop,1348,South,0.15
Monitor,1431,North,0.15
Tablet,1218,North,0.15
Laptop,136,South,0.15
Phone,494,West,0.15
Tablet,490,South,0.15
Monitor,1303,South,0.15
Phone,448,North,0.15
Monitor,1200,South,0.15
Tablet,358,North,0.15
Phone,547,East,0.15
Phone,289,North,0.15
Phone,1467,South,0.15
Phone,950,West,0.15
Laptop,871,North,0.15
Laptop,1215,South,0.15
Laptop,1257,East,0.15
Tablet,654,South,0.15
Phone,1011,North,0.15
Phone,1208,South,0.15
Phone,1318,West,0.15
Tablet,832,East,0.15
Laptop,559,North,0.15
Monitor,513,South,0.15
Phone,435,West,0.15
Laptop,923,West,0.15
Monitor,1139,West,0.15
Tablet,400,East,0.15
Tablet,196,East,0.15
Monitor,1077,North,0.15
Tablet,232,West,0.15
Phone,1080,South,0.15
Monitor,467,East,0.15
Phone,770,North,0.15
Laptop,1149,North,0.15
Monitor,892,South,0.15
Tablet,1278,North,0.15
Monitor,640,South,0.15
Tablet,475,East,0.15
Phone,879,South,0.15
Laptop,1458,South,0.15
Phone,1132,North,0.15
Tablet,187,West,0.15
Laptop,1127,North,0.15
Phone,784,North,0.15
Tablet,277,West,0.15
Monitor,766,West,0.15
Tablet,815,East,0.15
Phone,883,North,0.15
Monitor,579,West,0.15
Monitor,717,North,0.15
Phone,170,North,0.15
Monitor,984,South,0.15
Monitor,121,South,0.15
Monitor,419,North,0.15
Phone,1006,North,0.15
Laptop,981,East,0.15
Phone,171,East,0.15
Monitor,976,North,0.15
Monitor,1185,West,0.15
Phone,578,West,0.15
Phone,1180,East,0.15
Tablet,561,South,0.15
Tablet,370,West,0.15
Tablet,1091,East,0.15
Laptop,1009,North,0.15
Phone,768,South,0.15
Laptop,780,North,0.15
Tablet,734,North,0.15
Laptop,650,South,0.15
Monitor,521,North,0.15
Tablet,1424,East,0.15
Monitor,631,North,0.15
Laptop,1355,East,0.15
Tablet,586,North,0.15
Phone,814,West,0.15
Monitor,829,East,0.15
Tablet,443,West,0.15
Phone,577,East,0.15
Monitor,387,West,0.15
Phone,665,West,0.15
Laptop,1162,South,0.15
Monitor,356,North,0.15
Phone,655,North,0.15
Tablet,836,North,0.15
Phone,624,South,0.15
Laptop,1372,South,0.15
Tablet,920,West,0.15
Tablet,1246,East,0.15
Tablet,656,North,0.15
Phone,590,West,0.15
Monitor,246,South,0.15
Laptop,245,West,0.15
Monitor,344,South,0.15
Laptop,891,South,0.15
Laptop,968,North,0.15
Tablet,557,North,0.15
Monitor,1304,East,0.15
Phone,1432,North,0.15
Tablet,1136,East,0.15
Laptop,218,West,0.15
Monitor,1079,North,0.15
Laptop,955,South,0.15
Monitor,1498,East,0.15
Tablet,533,North,0.15
Tablet,1428,East,0.15
Laptop,738,South,0.15
Tablet,291,North,0.15
Laptop,176,West,0.15
Monitor,1238,North,0.15
Laptop,1121,West,0.15
Monitor,718,East,0.15
Phone,1174,North,0.15
Phone,742,East,0.15
Laptop,1317,West,0.15
Phone,1255,South,0.15
Tablet,269,West,0.15
Tablet,124,West,0.15
Laptop,1125,East,0.15
Phone,853,East,0.15
Phone,1253,South,0.15
Monitor,994,South,0.15
Monitor,1313,North,0.15
Monitor,293,East,0.15
Laptop,580,North,0.15
Laptop,475,East,0.15
Laptop,399,South,0.15
Monitor,170,North,0.15
Phone,556,South,0.15
Phone,1082,West,0.15
Monitor,343,South,0.15
Monitor,326,North,0.15
Monitor,1182,West,0.15
Monitor,1167,West,0.15
Laptop,1333,West,0.15
Phone,275,East,0.15
Phone,943,North,0.15
Laptop,707,East,0.15
Laptop,455,North,0.15
Monitor,824,North,0.15
Tablet,600,East,0.15
Phone,915,East,0.15
Monitor,489,West,0.15
Tablet,606,East,0.15
Tablet,1132,North,0.15
Phone,524,North,0.15
Tablet,782,West,0.15
Monitor,1264,West,0.15
Tablet,1218,West,0.15
Phone,1056,West,0.15
Phone,329,West,0.15
Tablet,304,South,0.15
Tablet,634,North,0.15
Monitor,565,West,0.15
Laptop,517,South,0.15
Laptop,361,North,0.15
Phone,336,South,0.15
Laptop,168,East,0.15
Monitor,846,South,0.15
Tablet,1471,East,0.15
Phone,1163,East,0.15
Monitor,1080,East,0.15
Monitor,1025,South,0.15
Monitor,1028,West,0.15
Laptop,1281,East,0.15
Tablet,435,East,0.15
Laptop,276,West,0.15
Phone,929,East,0.15
Phone,1457,West,0.15
Laptop,878,South,0.15
Phone,196,North,0.15
Phone,1272,East,0.15
Monitor,157,West,0.15
Tablet,1158,East,0.15
Laptop,1174,East,0.15
Phone,690,East,0.15
Tablet,955,North,0.15
Phone,1404,North,0.15
Phone,725,East,0.15
Monitor,164,North,0.15
Monitor,1453,North,0.15
Laptop,1005,South,0.15
Phone,1273,North,0.15
Tablet,203,North,0.15
Phone,1287,West,0.15
Monitor,1208,East,0.15
Tablet,273,North,0.15
Tablet,818,South,0.15
Monitor,737,East,0.15
Laptop,918,East,0.15
Laptop,1313,West,0.15
Laptop,1441,East,0.15
Tablet,203,South,0.15
Tablet,159,West,0.15
Laptop,1125,East,0.15
Phone,378,South,0.15
Laptop,124,South,0.15
Phone,1203,East,0.15
Tablet,1388,East,0.15
Phone,387,North,0.15
Laptop,706,South,0.15
Phone,574,South,0.15
Monitor,527,South,0.15
Tablet,1472,East,0.15
Tablet,810,West,0.15
Tablet,115,West,0.15
Monitor,1251,North,0.15
Phone,731,West,0.15
Phone,942,North,0.15
Monitor,1207,North,0.15
Monitor,1352,North,0.15
Tablet,991,East,0.15
Phone,333,North,0.15
Phone,1091,East,0.15
Monitor,1005,East,0.15
Monitor,768,South,0.15
Laptop,666,West,0.15
Phone,556,South,0.15
Phone,804,South,0.15
Monitor,537,East,0.15
Tablet,1260,East,0.15
Tablet,961,East,0.15
Phone,775,West,0.15
Laptop,1154,East,0.15
Monitor,977,North,0.15
Tablet,577,South,0.15
Laptop,1073,South,0.15
Laptop,1054,South,0.15
Tablet,1041,North,0.15
Phone,1293,East,0.15
Monitor,393,South,0.15
Laptop,1461,West,0.15
Phone,115,North,0.15
Monitor,1363,North,0.15
Laptop,1351,North,0.15
Phone,1070,North,0.15
Monitor,136,North,0.15
Tablet,772,South,0.15
Tablet,893,South,0.15
Laptop,1339,North,0.15
Phone,268,East,0.15
Tablet,313,South,0.15
Tablet,598,West,0.15
Laptop,108,South,0.15
Phone,183,West,0.15
Phone,1397,East,0.15
Tablet,613,North,0.15
Phone,257,North,0.15
Monitor,708,West,0.15
Monitor,327,North,0.15
Monitor,1289,South,0.15
Laptop,585,East,0.15
Phone,654,West,0.15
Phone,1289,West,0.15
Monitor,606,North,0.15
Tablet,914,North,0.15
Phone,613,West,0.15
Monitor,756,North,0.15
Laptop,274,South,0.15
Tablet,270,South,0.15
Tablet,574,South,0.15
Laptop,1161,North,0.15
Tablet,737,West,0.15
Laptop,1141,East,0.15
Monitor,531,North,0.15
Laptop,110,West,0.15
Phone,709,South,0.15
Monitor,1487,West,0.15
Phone,973,East,0.15
Tablet,928,North,0.15
Laptop,121,West,0.15
Laptop,1355,West,0.15
Phone,427,North,0.15
Tablet,1439,North,0.15
Tablet,1021,North,0.15
Phone,1031,West,0.15
Phone,874,East,0.15
Phone,1181,South,0.15
Laptop,1457,West,0.15
Laptop,1477,East,0.15
Laptop,148,South,0.15
Laptop,995,South,0.15
Tablet,974,East,0.15
Laptop,344,East,0.15
Phone,328,South,0.15
Tablet,129,North,0.15
Tablet,655,East,0.15
Tablet,1438,South,0.15
Tablet,904,North,0.15
Laptop,1315,North,0.15
Monitor,583,North,0.15
Laptop,1071,North,0.15
Monitor,146,West,0.15
Phone,309,South,0.15
Tablet,1080,East,0.15
Monitor,1457,South,0.15
Tablet,150,North,0.15
Tablet,1243,North,0.15
Phone,102,South,0.15
Phone,1376,North,0.15
Phone,163,South,0.15
Tablet,228,South,0.15
Monitor,1430,South,0.15
Tablet,718,West,0.15
Laptop,1375,West,0.15
Phone,1476,South,0.15
Monitor,1397,West,0.15
Monitor,1263,North,0.15
Phone,1370,East,0.15
Phone,502,West,0.15
Phone,106,West,0.15
Monitor,1344,West,0.15
Tablet,110,South,0.15
Laptop,346,West,0.15
Tablet,823,North,0.15
Phone,1083,East,0.15
Monitor,1207,North,0.15
Monitor,703,South,0.15
Monitor,213,South,0.15
Phone,1039,South,0.15
Monitor,1295,North,0.15
Phone,1261,South,0.15
Monitor,1357,South,0.15
Phone,1058,North,0.15
Monitor,167,East,0.15
Monitor,846,West,0.15
Phone,945,West,0.15
Phone,453,West,0.15
Laptop,1377,East,0.15
Phone,1174,West,0.15
Tablet,415,North,0.15
Laptop,619,East,0.15
Monitor,1055,North,0.15
Monitor,256,North,0.15
Laptop,483,South,0.15
Tablet,944,North,0.15
Monitor,745,West,0.15
Tablet,687,North,0.15
Phone,553,North,0.15
Monitor,590,South,0.15
Phone,1182,East,0.15
Phone,480,West,0.15
Phone,1336,South,0.15
Tablet,1098,North,0.15
Laptop,324,East,0.15
Tablet,957,West,0.15
Laptop,939,East,0.15
Phone,753,South,0.15
Phone,360,North,0.15
Tablet,623,North,0.15
Monitor,680,West,0.15
Phone,369,West,0.15
Phone,1415,South,0.15
Monitor,332,East,0.15
Phone,1053,West,0.15
Monitor,1267,South,0.15
Phone,626,West,0.15
Phone,675,West,0.15
Monitor,272,South,0.15
Monitor,1342,West,0.15
Laptop,573,West,0.15
Phone,1364,North,0.15
Monitor,1112,West,0.15
Monitor,578,North,0.15
Tablet,310,South,0.15
Tablet,1099,East,0.15
Monitor,1385,North,0.15
Laptop,751,West,0.15
Tablet,517,West,0.15
Monitor,1222,North,0.15
Laptop,1431,North,0.15
Tablet,532,West,0.15
Phone,934,North,0.15
Phone,413,North,0.15
Laptop,1399,West,0.15
Phone,118,West,0.15
Laptop,948,West,0.15
Laptop,926,East,0.15
Monitor,912,West,0.15
Laptop,202,North,0.15
Phone,160,North,0.15
Tablet,941,South,0.15
Monitor,592,North,0.15
Tablet,1128,East,0.15
Laptop,1441,West,0.15
Tablet,803,East,0.15
Phone,663,East,0.15
Tablet,783,North,0.15
Phone,1447,North,0.15
Phone,101,South,0.15
Laptop,1268,North,0.15
Laptop,174,West,0.15
Laptop,508,East,0.15
Tablet,336,North,0.15
Monitor,165,West,0.15
Tablet,737,North,0.15
Phone,1482,North,0.15
Laptop,979,South,0.15
Monitor,1471,South,0.15
Monitor,397,West,0.15
Phone,604,North,0.15
Laptop,997,West,0.15
Laptop,734,West,0.15
Laptop,1279,East,0.15
Tablet,766,East,0.15
Tablet,379,North,0.15
Phone,1184,South,0.15
Monitor,454,East,0.15
Laptop,1224,East,0.15
Monitor,1077,South,0.15
Laptop,106,North,0.15
Tablet,856,North,0.15
Tablet,341,South,0.15
Phone,253,North,0.15
Monitor,1020,South,0.15
Monitor,750,East,0.15
Laptop,732,South,0.15
Phone,1261,North,0.15
Monitor,1456,West,0.15
Tablet,1301,West,0.15
Monitor,1367,West,0.15
Laptop,1397,West,0.15
Phone,363,South,0.15
Tablet,1235,West,0.15
Laptop,1327,North,0.15
Tablet,931,West,0.15
Tablet,1219,West,0.15
Laptop,632,South,0.15
Monitor,1468,East,0.15
Monitor,670,East,0.15
Tablet,1285,North,0.15
Laptop,991,West,0.15
Tablet,593,South,0.15
Phone,1187,West,0.15
Tablet,127,South,0.15
Monitor,566,West,0.15
Monitor,760,East,0.15
Phone,893,South,0.15
Laptop,317,South,0.15
Tablet,150,East,0.15
Monitor,165,North,0.15
Laptop,1363,North,0.15
Tablet,757,East,0.15
Tablet,241,West,0.15
Phone,962,South,0.15
Phone,455,South,0.15
Laptop,1471,North,0.15
Tablet,737,North,0.15
Tablet,871,North,0.15
Phone,1328,South,0.15
Laptop,436,West,0.15
Tablet,166,North,0.15
Laptop,1396,West,0.15
Laptop,1327,West,0.15
Laptop,985,West,0.15
Phone,430,North,0.15
Monitor,806,South,0.15
Tablet,1224,South,0.15
Monitor,133,East,0.15
Tablet,261,West,0.15
Phone,1253,West,0.15
Tablet,728,North,0.15
Tablet,1206,North,0.15
Monitor,858,East,0.15
Phone,871,North,0.15
Tablet,613,North,0.15
Phone,439,South,0.15
Phone,689,West,0.15
Laptop,235,North,0.15
Monitor,203,West,0.15
Monitor,1252,West,0.15
Phone,475,West,0.15
Monitor,1299,West,0.15
Tablet,795,North,0.15
Monitor,450,West,0.15
Laptop,744,North,0.15
Monitor,150,West,0.15
Tablet,569,South,0.15
Monitor,1157,West,0.15
Monitor,480,South,0.15
Phone,629,East,0.15
Tablet,484,North,0.15
Monitor,349,East,0.15
Tablet,529,North,0.15
Monitor,807,East,0.15
Laptop,1495,West,0.15
Monitor,1170,East,0.15
Phone,450,West,0.15
Monitor,130,North,0.15
Laptop,1345,East,0.15
Laptop,270,South,0.15
Laptop,123,South,0.15
Phone,1004,North,0.15
Laptop,1220,South,0.15
Monitor,996,East,0.15
Monitor,1495,North,0.15
Tablet,332,South,0.15
Phone,1371,East,0.15
Monitor,385,West,0.15
Laptop,1426,West,0.15
Monitor,585,South,0.15
Monitor,1027,North,0.15
Tablet,664,South,0.15
Monitor,1284,South,0.15
Monitor,746,South,0.15
Tablet,166,East,0.15
Phone,822,West,0.15
Monitor,870,North,0.15
Tablet,1214,South,0.15
Phone,527,West,0.15
Phone,1447,West,0.15
Phone,1212,East,0.15
Laptop,1152,North,0.15
Phone,259,North,0.15
Phone,497,South,0.15
Monitor,687,North,0.15
Monitor,1360,East,0.15
Laptop,614,East,0.15
Tablet,102,South,0.15
Monitor,372,South,0.15
Laptop,821,East,0.15
Laptop,1450,West,0.15
Phone,274,West,0.15
Phone,1110,West,0.15
Laptop,837,West,0.15
Phone,885,East,0.15
Monitor,140,South,0.15
Monitor,657,East,0.15
Monitor,446,West,0.15
Monitor,652,South,0.15
Tablet,643,East,0.15
Phone,1061,West,0.15
Tablet,1391,East,0.15
Tablet,363,North,0.15
Monitor,580,West,0.15
Monitor,952,West,0.15
Monitor,190,West,0.15
Tablet,274,South,0.15
Monitor,1103,East,0.15
Phone,1494,East,0.15
Laptop,416,West,0.15
Phone,902,East,0.15
Phone,305,South,0.15
Phone,1006,East,0.15
Monitor,128,South,0.15
Laptop,1074,North,0.15
Monitor,718,South,0.15
Monitor,1061,East,0.15
Phone,1141,West,0.15
Phone,1398,West,0.15
Phone,635,South,0.15
Laptop,947,North,0.15
Phone,1295,South,0.15
Phone,325,West,0.15
Tablet,492,West,0.15
Phone,961,South,0.15
Tablet,849,East,0.15
Monitor,1108,North,0.15
Phone,1233,North,0.15
Tablet,346,East,0.15
Laptop,580,North,0.15
Tablet,1233,South,0.15
Tablet,749,West,0.15
Tablet,684,East,0.15
Laptop,815,East,0.15
Tablet,1173,East,0.15
Monitor,907,West,0.15
Tablet,158,West,0.15
Laptop,1203,West,0.15
Tablet,1439,East,0.15
Phone,626,North,0.15
Monitor,971,West,0.15
Tablet,714,West,0.15
Monitor,1406,West,0.15
Monitor,1317,North,0.15
Phone,611,East,0.15
Phone,576,East,0.15
Laptop,1088,North,0.15
Laptop,623,South,0.15
Phone,1315,East,0.15
Tablet,470,South,0.15
Monitor,291,East,0.15
Monitor,280,East,0.15
Phone,1174,South,0.15
Tablet,802,North,0.15
Laptop,1175,East,0.15
Phone,756,North,0.15
Monitor,1364,South,0.15
Phone,1319,West,0.15
Tablet,1327,South,0.15
Laptop,1382,North,0.15
Tablet,1198,South,0.15
Monitor,144,South,0.15
Monitor,968,South,0.15
Monitor,483,East,0.15
Laptop,1011,North,0.15
Monitor,847,North,0.15
Phone,1183,South,0.15
Laptop,470,West,0.15
Phone,796,West,0.15
Phone,471,West,0.15
Monitor,449,East,0.15
Laptop,542,South,0.15
Monitor,880,East,0.15
Monitor,840,East,0.15
Monitor,1484,South,0.15
Monitor,137,West,0.15
Tablet,446,South,0.15
Monitor,305,West,0.15
Laptop,369,North,0.15
Laptop,465,South,0.15
Phone,930,West,0.15
Laptop,1058,West,0.15
Laptop,580,East,0.15
Laptop,342,North,0.15
Laptop,474,North,0.15
Tablet,244,West,0.15
Phone,1256,West,0.15
Monitor,996,South,0.15
Laptop,277,South,0.15
Tablet,1024,South,0.15
Monitor,895,East,0.15
Monitor,275,East,0.15
Phone,768,West,0.15
Monitor,940,West,0.15
Monitor,1284,East,0.15
Phone,1173,East,0.15
Phone,175,West,0.15
Monitor,1375,West,0.15
Monitor,438,North,0.15
Tablet,889,North,0.15
Laptop,1372,West,0.15
Laptop,1040,North,0.15
Tablet,485,North,0.15
Monitor,1123,North,0.15
Laptop,1413,East,0.15
Phone,495,East,0.15
Monitor,1307,West,0.15
Laptop,1058,South,0.15
Phone,1360,South,0.15
Laptop,747,North,0.15
Monitor,744,West,0.15
Phone,532,North,0.15
Phone,395,West,0.15
Laptop,499,East,0.15
Laptop,1072,West,0.15
Monitor,168,East,0.15
Monitor,499,West,0.15
Monitor,530,West,0.15
Tablet,1319,North,0.15
Tablet,943,East,0.15
Tablet,1011,East,0.15
Laptop,1360,South,0.15
Tablet,216,South,0.15
Tablet,809,West,0.15
Phone,770,East,0.15
Phone,1347,South,0.15
Monitor,404,North,0.15
Monitor,999,West,0.15
Tablet,663,South,0.15
Monitor,925,East,0.15
Phone,555,North,0.15
Tablet,253,South,0.15
Phone,1053,East,0.15
Tablet,1235,North,0.15
Phone,1317,South,0.15
Laptop,696,South,0.15
Phone,1148,South,0.15
Monitor,714,South,0.15
Monitor,1475,West,0.15
Monitor,1395,East,0.15
Laptop,1139,South,0.15
Tablet,587,North,0.15
Tablet,224,South,0.15
Monitor,1180,South,0.15
Tablet,262,South,0.15
Monitor,915,East,0.15
Laptop,1324,North,0.15
Monitor,850,North,0.15
Monitor,400,South,0.15
Tablet,997,West,0.15
Phone,1296,North,0.15
Laptop,824,West,0.15
Phone,963,North,0.15
Monitor,174,South,0.15
Monitor,386,West,0.15
Monitor,370,South,0.15
Monitor,1052,North,0.15
Monitor,680,North,0.15
Laptop,946,West,0.15
Monitor,671,South,0.15
Monitor,710,North,0.15
Tablet,926,South,0.15
Laptop,746,South,0.15
Tablet,1081,East,0.15
Monitor,765,North,0.15
Monitor,941,East,0.15
Monitor,578,South,0.15
Tablet,1052,East,0.15
Tablet,1413,East,0.15
Phone,1390,East,0.15
Laptop,1156,West,0.15
Laptop,381,West,0.15
Phone,166,West,0.15
Phone,994,North,0.15
Phone,348,West,0.15
Phone,1026,South,0.15
Tablet,358,West,0.15
Phone,1406,South,0.15
Monitor,368,East,0.15
Monitor,403,East,0.15
Laptop,1131,North,0.15
Tablet,1061,North,0.15
Monitor,528,East,0.15
Monitor,228,East,0.15
Phone,209,East,0.15
Monitor,335,North,0.15
Phone,720,North,0.15
Laptop,639,East,0.15
Phone,836,West,0.15
Tablet,687,East,0.15
Tablet,343,South,0.15
Phone,286,North,0.15
Tablet,1124,West,0.15
Tablet,831,North,0.15
Monitor,109,East,0.15
Laptop,714,East,0.15
Phone,710,North,0.15
Monitor,1378,East,0.15
Phone,930,East,0.15
Monitor,1303,West,0.15
Laptop,795,South,0.15
Laptop,970,South,0.15
Phone,842,South,0.15
Monitor,741,East,0.15
Monitor,705,South,0.15
Phone,1479,North,0.15
Laptop,632,West,0.15
Tablet,1012,West,0.15
Laptop,1169,South,0.15
Laptop,487,East,0.15
Tablet,513,West,0.15
Tablet,922,East,0.15
Tablet,1426,North,0.15
Monitor,428,South,0.15
Monitor,1484,West,0.15
Phone,111,West,0.15
Tablet,876,North,0.15
Tablet,813,West,0.15
Phone,975,West,0.15
Laptop,503,West,0.15
Laptop,1021,North,0.15
Phone,149,North,0.15
Laptop,812,South,0.15
Laptop,162,North,0.15
Tablet,1097,South,0.15
Monitor,587,North,0.15
Phone,299,West,0.15
Tablet,289,East,0.15
Monitor,133,South,0.15
Tablet,877,South,0.15
Monitor,804,West,0.15
Laptop,542,North,0.15
